names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
Primeval,01/12/2007 ,61.0,"Adventure, Horror",A news team is sent to Burundi to capture and bring home a legendary 25-foot crocodile. Their difficult task turns potentially deadly when a warlord targets them for death.,"Dominic Purcell, Tim Manfrey, Brooke Langton, Aviva Masters, Orlando Jones, Steven Johnson, Jürgen Prochnow, Jacob Krieg, Gideon Emery, Mathew Collins, Gabriel Malema, Jojo, Linda Mpondo, Gold Tooth, Lehlohonolo Makoko, Beanpole, Dumisani Mbebe, Harry",Primeval, Released, English,16400000.0,10597734.0,US
Justice League vs. Teen Titans,03/29/2016 ,74.0,"Science Fiction, Action, Animation, Adventure, Comedy",Robin is sent by Batman to work with the Teen Titans after his volatile behavior botches up a Justice League mission. The Titans must then step up to face Trigon after he possesses the League and threatens to conquer the world.,"Stuart Allan, Damian Wayne / Robin (voice), Taissa Farmiga, Rachel Roth / Raven (voice), Jason O'Mara, Bruce Wayne / Batman (voice), Rosario Dawson, Wonder Woman (voice), Jerry O'Connell, Clark Kent / Superman (voice), Jon Bernthal, Trigon (voice), Sean Maher, Dick Grayson / Nightwing (voice), Kari Wahlgren, Koriand'r / Starfire (voice), Jake T. Austin, Jaime Reyes / Blue Beetle (voice)",Justice League vs. Teen Titans, Released, English,143200000.0,799137605.2,AU
Surviving Paradise: A Family Tale,03/03/2022 ,70.0,Documentary,"As the Kalahari Desert faces a worsening dry season, prides, packs and herds of all kinds must rely on the power of family to survive.","Regé-Jean Page, Narrator",Surviving Paradise: A Family Tale, Released, English,100140523.8,625891229.0,GB
Mortal Kombat,12/26/1995 ,58.0,"Action, Fantasy","For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.","Christopher Lambert, Lord Raiden, Robin Shou, Liu Kang, Linden Ashby, Johnny Cage, Cary-Hiroyuki Tagawa, Shang Tsung, Bridgette Wilson-Sampras, Sonya Blade, Talisa Soto, Princess Kitana, Trevor Goddard, Kano, Chris Casamassa, Scorpion, François Petit, Sub-Zero",Mortal Kombat, Released, English,55000000.0,83508259.0,AU
Mortal Kombat,12/26/1995 ,58.0,"Action, Fantasy","For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.","Christopher Lambert, Lord Raiden, Robin Shou, Liu Kang, Linden Ashby, Johnny Cage, Cary-Hiroyuki Tagawa, Shang Tsung, Bridgette Wilson-Sampras, Sonya Blade, Talisa Soto, Princess Kitana, Trevor Goddard, Kano, Chris Casamassa, Scorpion, François Petit, Sub-Zero",Mortal Kombat, Released, English,20000000.0,122133227.0,AU
The Scorpion King 3: Battle for Redemption,01/17/2012 ,45.0,"Action, Adventure, Fantasy, Drama","Since his triumphant rise to power in the original blockbuster ""The Scorpion King"", Mathayus' kingdom has fallen and he's lost his queen to plague. Now an assassin for hire, he must defend a kingdom from an evil tyrant and his ghost warriors for the chance to regain the power and glory he once knew. Starring Ron Perlman (""Hellboy"") and Billy Zane (""Titanic""), and featuring 6-time WWE champion Dave Bautista and UFC star Kimbo Slice, ""The Scorpion King 3: Battle for Redemption"" takes ""The Mummy"" phenomenon to an all-new level of epic action and non-stop adventure.","Victor Webster, Mathayus, Bostin Christopher, Olaf, Temuera Morrison, Ramusan, Krystal Vee, Silda, Selina Lo, Tsukai, Ron Perlman, Horus, Kimbo Slice, Zulu Kondo, Dave Bautista, Argomael, Billy Zane, Talus",The Scorpion King 3: Battle for Redemption, Released, English,5000000.0,2239756.4,AU
Step Up All In,08/18/2014 ,68.0,"Romance, Drama, Music","All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.","Briana Evigan, Andie, Ryan Guzman, Sean, Chaton Anderson, Sophie, Stephen 'tWitch' Boss, Jason, Misha Gabriel, Eddy, Izabella Miko, Alexa, Alyson Stoner, Camille, Adam Sevani, Moose, Chadd Smith, Vladd",Step Up All In, Released, English,45000000.0,86165646.0,AU
Inuyasha the Movie: Affections Touching Across Time,12/15/2001 ,77.0,"Action, Animation, Adventure, Fantasy","InuYasha is a half-demon who was trapped in the Legendary Tree and was set free by Kagome, a girl who traveled 500 years through time. This time, both of them will have to face Menomaru, a Chinese demon whose father, known as Hyoga, came 300 years ago to invade Japan, but was stopped by InuYasha's Father. InuYasha and Kagome, along with Sango, Miroku, Shippou, Kaede and Myoga, will try to stop Menomaru in his becoming the most powerful demon ever.","Houko Kuwashima, Sango, Kumiko Watanabe, Shippou, Noriko Hidaka, Kikyô, Toshihiko Nakajima, Hachi, Katsumi Suzuki, Kagome's grandfather, Akiko Nakagawa, Souta Higurashi, Asako Dodo, Kagome's mother, Ken Narita, Sesshômaru, Hisako Kyoda, Kaede (voice)", 犬夜叉 時代を越える想い, Released, Japanese,10540.0,59692457.8,JP
Jason X,04/26/2002 ,48.0,"Horror, Science Fiction","In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!","Kane Hodder, Jason Voorhees / Uber Jason, Lexa Doig, Rowan, Chuck Campbell, Tsunaron, Lisa Ryder, Kay-Em 14, David Cronenberg, Dr. Wimmer, Markus Parilo, Sgt. Marcus, Jonathan Potts, Professor Lowe, Dov Tiefenbach, Azrael, Melyssa Ade, Janessa",Jason X, Released, English,14000000.0,16951798.0,US
Mighty Morphin Power Rangers: The Movie,06/30/1995 ,58.0,"Action, Adventure, Science Fiction, Fantasy","Six incredible teens out-maneuver and defeat evil everywhere as the Mighty Morphin Power Rangers, but this time the Power Rangers may have met their match when they face off with Ivan Ooze, the most sinister monster the galaxy has ever seen.","Jason David Frank, Tommy Oliver / White Ranger, Steve Cardenas, Rocky DeSantos / Red Ranger, Amy Jo Johnson, Kimberly Hart / Pink Ranger, David Yost, Billy Cranston / Blue Ranger, Johnny Yong Bosch, Adam Park / Black Ranger, Karan Ashley, Aisha Campbell / Yellow Ranger, Paul Schrier, Farkas ""Bulk"" Bulkmeier, Jason Narvy, Eugene 'Skull' Skullovitch, Paul Freeman, Ivan Ooze",Mighty Morphin Power Rangers: The Movie, Released, English,15000000.0,66400000.0,US
Cinderella,09/03/2021 ,64.0,"Fantasy, Romance, Comedy","Cinderella, an orphaned girl with an evil stepmother, has big dreams and with the help of her Fabulous Godmother, she perseveres to make them come true.","Camila Cabello, Cinderella, Nicholas Galitzine, Prince Robert, Idina Menzel, Vivian, Billy Porter, Fabulous Godmother, Pierce Brosnan, King Rowan, Minnie Driver, Queen Beatrice, Maddie Baillio, Malvolia, Charlotte Spencer, Narissa, Tallulah Greive, Princess Gwen",Cinderella, Released, English,95000000.0,542351353.0,AU
Cinderella,09/03/2021 ,64.0,"Fantasy, Romance, Comedy","Cinderella, an orphaned girl with an evil stepmother, has big dreams and with the help of her Fabulous Godmother, she perseveres to make them come true.","Camila Cabello, Cinderella, Nicholas Galitzine, Prince Robert, Idina Menzel, Vivian, Billy Porter, Fabulous Godmother, Pierce Brosnan, King Rowan, Minnie Driver, Queen Beatrice, Maddie Baillio, Malvolia, Charlotte Spencer, Narissa, Tallulah Greive, Princess Gwen",Cinderella, Released, English,2900000.0,263591415.0,AU
A Cinderella Story: If the Shoe Fits,08/16/2016 ,72.0,"Comedy, Family, Fantasy, Music",A contemporary musical version of the classic Cinderella story in which the servant step daughter hope to compete in a musical competition for a famous pop star.,"Sofia Carson, Tessa Golden, Thomas Law, Reed West, Jennifer Tilly, Divine, Jazzara Jaslyn, Olympia, Nicole Fortuin, Georgie, Amy Louise Wilson, Athena, Ashley de Lange, Harper, David Ury, Freddie Marks, Chloe Perling, Janet",A Cinderella Story: If the Shoe Fits, Released, English,141860000.0,598515843.6,AU
Naruto to Boruto: The Live 2019,05/05/2019 ,75.0,Animation,"“NARUTO to BORUTO THE LIVE 2019”, a special event for the 20th anniversary of the first publication of “NARUTO” series in Weekly Shonen Jump!! Featuring live performances by artists performing the theme songs of both “NARUTO” and “BORUTO: NARUTO NEXT GENERATIONS”, anime cast members reading original story episodes, and more.",,Naruto to Boruto: The Live 2019, Released, Japanese,99600000.0,396508441.0,JP
Descendants of Adultery,09/30/2016 ,47.0,Romance,"Soo-ji is a skin specialist who experiences retaliatory driving on her way to work and Captain Kwon helps her. Later, they meet at the hospital and start to feel attracted to each other. Soo-ji is tired of living a pretentious marriage life with her cheating husband and falls in love with Kwon...","Lee Chae-dam, Soo-ji, Chae Ye-jin, , Moon Jae-hoon, , Choi Chae-il, ", 불륜의 후예, Released, Korean,135200000.0,947468745.8,KR
The Sorcerer and the White Snake,09/29/2011 ,64.0,"Action, Fantasy",The Sorcerer and the White Snake is an ancient Chinese fable about a woman demon who falls in love with a mortal is brought to life through the latest advances in CGI and action techniques.,"Jet Li, Fa Hai, Eva Huang, White Snake, Raymond Lam, Xu Xian, Wen Zhang, Neng Ren, Charlene Choi, Green Snake, Vivian Hsu, Snow Demon, Jiang Wu, Tortoise, Miriam Yeung, Rabbit, Chapman To, Toad", 白蛇传说, Released, Chinese,133000000.0,197234100.0,HK
The Ridiculous 6,12/11/2015 ,52.0,"Western, Comedy","When his long-lost outlaw father returns, Tommy ""White Knife"" Stockburn goes on an adventure-filled journey across the Old West with his five brothers.","Adam Sandler, Tommy aka White Knife, Taylor Lautner, Lil' Pete, Steve Buscemi, Doc Griffin, Steve Zahn, Clem, David Spade, General Custer, Nick Nolte, Frank Stockburn, John Turturro, Abner Doubleday, Chris Parnell, Bank Manager, Terry Crews, Chico",The Ridiculous 6, Released, English,60000000.0,0.0,US
Police Story,01/01/1986 ,75.0,"Action, Crime, Thriller","Officer Chan Ka Kui manages to put a major Hong Kong drug dealer behind the bars practically alone, after a shooting and an impressive chase inside a slum. Now, he must protect the boss' secretary, Selina, who will testify against the gangster in court.","Jackie Chan, Inspector Chan Ka-Kui, Brigitte Lin, Selina Fong, Maggie Cheung, May, Bill Tung, Inspector ""Uncle"" Bill Wong, Chor Yuen, Chu Tao, Charlie Cho, John Ko, Lam Kwok-Hung, Superintendent Raymond Li, Kam Hing-Yin, Inspector Man, Mars, Inspector ""Big Mouth"" Kim", 警察故事, Released, Cantonese,2582313.8,113164.0,AU
Red Dawn,11/29/2012 ,57.0,"Action, Thriller","A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky—shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters.","Chris Hemsworth, Jed Eckert, Josh Peck, Matt Eckert, Josh Hutcherson, Robert Kitner, Isabel Lucas, Erica Martin, Adrianne Palicki, Toni Walsh, Connor Cruise, Daryl Jenkins, Edwin Hodge, Danny, Jeffrey Dean Morgan, Sgt. Maj. Andy Tanner, Michael Beach, Mayor Jenkins",Red Dawn, Released, English,65000000.0,48164150.0,AU
Return to the Blue Lagoon,08/02/1991 ,63.0,"Adventure, Drama","In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.","Milla Jovovich, Lilli, Brian Krause, Richard, Lisa Pelikan, Sarah Hargrave, Courtney Barilla, Young Lilli, Garette Ratliff Henson, Young Richard, Brian Blain, Capt. Jacob Hilliard, Emma James, Infant Lilli, Jackson Barton, Infant Richard, Nana Coburn, Sylvia Hilliard",Return to the Blue Lagoon, Released, English,11000000.0,2000000.0,US
The Tourist,12/26/2010 ,62.0,"Action, Thriller, Romance","American tourist Frank meets mysterious British woman Elsie on the train to Venice. Romance seems to bud, but there's more to her than meets the eye.","Johnny Depp, Frank Tupelo, Angelina Jolie, Elise Clifton-Ward, Paul Bettany, Inspector John Acheson, Timothy Dalton, Chief Inspector Jones, Steven Berkoff, Reginald Shaw, Rufus Sewell, The Englishman, Christian De Sica, Colonnello Lombardi, Alessio Boni, Sergente Cerato, Daniele Pecci, Tenente Narduzzi",The Tourist, Released, English,100000000.0,278731369.0,AU
Sex and Zen,11/30/1991 ,57.0,"Drama, Adventure, Comedy, Romance","A recently married scholar goes on a quest for knowledge of other people's wives, based on his philosophical differences with the Sack Monk. He encounters the Flying Thief, who agrees to help him find women, but only if he attains a penis as big as a horse's. The scholar has a surgeon attach said unit, and he's off and running on his mission, only to find that there are obstacles to his new lifestyle, such as jealous husbands and treacherous females.","Lawrence Ng, Wei Yang Sheng / Yan Ching, Kent Cheng, Tian Can Zi / Tin Chan, Elvis Tsui, Wang Qi / Wong Chut, Amy Yip, Yu Xiang / Chou Yin, Isabelle Chow Wang, Rui Zhu / Shui Chu, Rena Murakami, Hua Chen, Carrie Ng, Gu Xian Niang / Mistress Ku, Lo Lieh, Cat Burglar Sai Kunlun, Tien Feng, Master Iron Gate / Lord Iron Doors", 玉蒲團之偷情寶鑑, Released, Cantonese,17848009.2,396003.0,HK
30 Miles from Nowhere,11/24/2018 ,45.0,"Horror, Comedy","When five college pals return to rural Wisconsin for their estranged friend's funeral, what begins as an uneasy reunion becomes a terrifying fight for survival.","Carrie Preston, Sylvia, Seana Kofoed, Elaine, Rob Benedict, Larry, Cathy Shim, Bess, Marielle Scott, Amber, William Smillie, Paul, Postell Pringle, Jack, Rusty Schwimmer, Officer Marsh, Andrew Rothenberg, Max",30 Miles from Nowhere, Released, English,120000.0,2264858.8,AU
